#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P14317	uniprotkb:O43516	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	intact:EBI-346356|uniprotkb:Q53TA9|uniprotkb:B8ZZM1|uniprotkb:D3DPE4|uniprotkb:Q15220|uniprotkb:Q6MZU9|uniprotkb:Q9BU37|uniprotkb:Q9UNP1	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:wipf1_human(display_long)|uniprotkb:WASPIP(gene name synonym)|uniprotkb:WIPF1(gene name)|psi-mi:WIPF1(display_short)|uniprotkb:WIP(gene name synonym)|uniprotkb:Wiskott-Aldrich syndrome protein-interacting protein(gene name synonym)|uniprotkb:Protein PRPL-2(gene name synonym)	psi-mi:"MI:0047"(far western blotting)	Dehring et al. (2011)	pubmed:21398607|imex:IM-18785	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1222"(mbinfo)	intact:EBI-6309503|imex:IM-18785-4	intact-miscore:0.52
uniprotkb:P14317	uniprotkb:Q9Y5X3	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	intact:EBI-715760|uniprotkb:Q9BWP0|uniprotkb:D3DW26|uniprotkb:Q7KZN0|uniprotkb:Q52LC4|uniprotkb:B7ZKN3	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:snx5_human(display_long)|uniprotkb:SNX5(gene name)|psi-mi:SNX5(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21884833|imex:IM-25778-6775	intact-miscore:0.35
uniprotkb:P14317	uniprotkb:Q13596	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	intact:EBI-2822329|uniprotkb:O60750|uniprotkb:A8K6T7|uniprotkb:A6NM19|uniprotkb:O60751|uniprotkb:H0Y2M5|uniprotkb:Q6ZRJ8	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:snx1_human(display_long)|uniprotkb:SNX1(gene name)|psi-mi:SNX1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21884833|imex:IM-25778-6775	intact-miscore:0.35
uniprotkb:P14317	uniprotkb:Q9H788	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	intact:EBI-747035|uniprotkb:Q5XKC1|uniprotkb:Q6NXE9|uniprotkb:Q86YM2|uniprotkb:Q96C88|uniprotkb:Q9H7F7|intact:EBI-2558037|uniprotkb:B4DDR1	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:sh24a_human(display_long)|uniprotkb:SH2A(gene name synonym)|uniprotkb:"Protein SH(2)A"(gene name synonym)|uniprotkb:PPP1R38(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 38(gene name synonym)|uniprotkb:SH2D4A(gene name)|psi-mi:SH2D4A(display_short)	psi-mi:"MI:0397"(two hybrid array)	Rolland et al. (2014)	imex:IM-23318|pubmed:25416956	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-10461587|imex:IM-23318-26727	intact-miscore:0.83
uniprotkb:P78314-3	uniprotkb:P14317	intact:EBI-12304031	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:p78314-3(display_long)|uniprotkb:SH3BP2(gene name)|psi-mi:SH3BP2(display_short)|uniprotkb:3BP2(gene name synonym)|uniprotkb:RES4-23(orf name)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24403389|imex:IM-25472-123701	intact-miscore:0.56
intact:EBI-11522220	uniprotkb:P14317	-	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:lsb3(display_short)|psi-mi:EBI-11522220(display_long)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Zhong et al. (2015)	pubmed:27107014|imex:IM-24995	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-11548900|imex:IM-24995-2796	intact-miscore:0.56
uniprotkb:P78314-3	uniprotkb:P14317	intact:EBI-12304031	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:p78314-3(display_long)|uniprotkb:SH3BP2(gene name)|psi-mi:SH3BP2(display_short)|uniprotkb:3BP2(gene name synonym)|uniprotkb:RES4-23(orf name)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-23004830|imex:IM-25472-37920	author score:0.824363265662|intact-miscore:0.56
uniprotkb:P15127	uniprotkb:Q68FX4	intact:EBI-7472166|intact:MINT-1348005|uniprotkb:P97681	intact:EBI-21234719	psi-mi:insr_rat(display_long)|uniprotkb:Insr(gene name)|psi-mi:Insr(display_short)	psi-mi:q68fx4_rat(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:rCG_52681(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Boutchueng-Djidjou et al. (2017)	pubmed:30300385|imex:IM-26942|doi:10.1371/journal.pone.0205180	taxid:10116(rat)|taxid:10116("Rattus norvegicus (Rat)")	taxid:10116(rat)|taxid:10116("Rattus norvegicus (Rat)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21294932|imex:IM-26942-8	intact-miscore:0.35
uniprotkb:P15127	uniprotkb:Q68FX4	intact:EBI-7472166|intact:MINT-1348005|uniprotkb:P97681	intact:EBI-21234719	psi-mi:insr_rat(display_long)|uniprotkb:Insr(gene name)|psi-mi:Insr(display_short)	psi-mi:q68fx4_rat(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:rCG_52681(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Boutchueng-Djidjou et al. (2017)	pubmed:30300385|imex:IM-26942|doi:10.1371/journal.pone.0205180	taxid:10116(rat)|taxid:10116("Rattus norvegicus (Rat)")	taxid:10116(rat)|taxid:10116("Rattus norvegicus (Rat)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21297848|imex:IM-26942-10	intact-miscore:0.35
uniprotkb:P07948	uniprotkb:P14317	intact:EBI-79452|uniprotkb:A0AVQ5|intact:EBI-6868890	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:lyn_human(display_long)|uniprotkb:JTK8(gene name synonym)|uniprotkb:Lck/Yes-related novel protein tyrosine kinase(gene name synonym)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:LYN(gene name)|psi-mi:LYN(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Brunati et al. (2005)	pubmed:15795233|mint:MINT-5217625	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7563395|mint:MINT-61343	intact-miscore:0.50
uniprotkb:P07948	uniprotkb:P14317	intact:EBI-79452|uniprotkb:A0AVQ5|intact:EBI-6868890	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:lyn_human(display_long)|uniprotkb:JTK8(gene name synonym)|uniprotkb:Lck/Yes-related novel protein tyrosine kinase(gene name synonym)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:LYN(gene name)|psi-mi:LYN(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Brunati et al. (2005)	pubmed:15795233|mint:MINT-5217625	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7563474|mint:MINT-8026812	intact-miscore:0.50
uniprotkb:P25911	uniprotkb:P49710	intact:EBI-643537|uniprotkb:Q62127	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lyn_mouse(display_long)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:Lyn(gene name)|psi-mi:Lyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0045"(experimental interaction detection)	Lock et al. (1999)	pubmed:10428862|mint:MINT-5211702	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0217"(phosphorylation reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7064072|mint:MINT-58758	intact-miscore:0.70
uniprotkb:P06240	uniprotkb:P49710	intact:EBI-1401|uniprotkb:Q62320|uniprotkb:Q61795|uniprotkb:Q61794|uniprotkb:Q91X65	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lck_mouse(display_long)|uniprotkb:Lymphocyte cell-specific protein-tyrosine kinase(gene name synonym)|uniprotkb:p56-LCK(gene name synonym)|uniprotkb:Leukocyte C-terminal Src kinase(gene name synonym)|uniprotkb:Lck(gene name)|psi-mi:Lck(display_short)|uniprotkb:Lsk-t(gene name synonym)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Takemoto et al. (1995)	mint:MINT-5220467|pubmed:7628441|imex:IM-13915	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8592075|mint:MINT-72621|imex:IM-13915-5	intact-miscore:0.70
uniprotkb:P06240	uniprotkb:P49710	intact:EBI-1401|uniprotkb:Q62320|uniprotkb:Q61795|uniprotkb:Q61794|uniprotkb:Q91X65	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lck_mouse(display_long)|uniprotkb:Lymphocyte cell-specific protein-tyrosine kinase(gene name synonym)|uniprotkb:p56-LCK(gene name synonym)|uniprotkb:Leukocyte C-terminal Src kinase(gene name synonym)|uniprotkb:Lck(gene name)|psi-mi:Lck(display_short)|uniprotkb:Lsk-t(gene name synonym)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0049"(filter binding)	Takemoto et al. (1995)	mint:MINT-5220467|pubmed:7628441|imex:IM-13915	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8592147|mint:MINT-72886|imex:IM-13915-2	intact-miscore:0.70
uniprotkb:P06240	uniprotkb:P49710	intact:EBI-1401|uniprotkb:Q62320|uniprotkb:Q61795|uniprotkb:Q61794|uniprotkb:Q91X65	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lck_mouse(display_long)|uniprotkb:Lymphocyte cell-specific protein-tyrosine kinase(gene name synonym)|uniprotkb:p56-LCK(gene name synonym)|uniprotkb:Leukocyte C-terminal Src kinase(gene name synonym)|uniprotkb:Lck(gene name)|psi-mi:Lck(display_short)|uniprotkb:Lsk-t(gene name synonym)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0049"(filter binding)	Takemoto et al. (1995)	mint:MINT-5220467|pubmed:7628441|imex:IM-13915	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8592118|mint:MINT-72761|imex:IM-13915-1	intact-miscore:0.70
uniprotkb:Q3TC93	uniprotkb:P49710	intact:EBI-7152397|uniprotkb:Q9Z1K1|intact:MINT-112163|uniprotkb:E9QLQ4	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:h1bp3_mouse(display_long)|uniprotkb:Hs1bp3(gene name)|psi-mi:Hs1bp3(display_short)|uniprotkb:HS1-binding protein 3(gene name synonym)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Takemoto et al. (1999)	pubmed:10590261|mint:MINT-5212021	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7152414|mint:MINT-65997	intact-miscore:0.52
uniprotkb:Q3TC93	uniprotkb:P49710	intact:EBI-7152397|uniprotkb:Q9Z1K1|intact:MINT-112163|uniprotkb:E9QLQ4	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:h1bp3_mouse(display_long)|uniprotkb:Hs1bp3(gene name)|psi-mi:Hs1bp3(display_short)|uniprotkb:HS1-binding protein 3(gene name synonym)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0049"(filter binding)	Takemoto et al. (1999)	pubmed:10590261|mint:MINT-5212021	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7152471|mint:MINT-65996	intact-miscore:0.52
uniprotkb:P25911	uniprotkb:P49710	intact:EBI-643537|uniprotkb:Q62127	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lyn_mouse(display_long)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:Lyn(gene name)|psi-mi:Lyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Ingley et al. (2000)	pubmed:10713104|imex:IM-14458	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(IntAct)	intact:EBI-924821|imex:IM-14458-2	intact-miscore:0.70
uniprotkb:P25911	uniprotkb:P49710	intact:EBI-643537|uniprotkb:Q62127	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lyn_mouse(display_long)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:Lyn(gene name)|psi-mi:Lyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Ingley et al. (2000)	pubmed:10713104|imex:IM-14458	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-924914|imex:IM-14458-3	intact-miscore:0.70
uniprotkb:P25911	uniprotkb:P49710	intact:EBI-643537|uniprotkb:Q62127	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lyn_mouse(display_long)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:Lyn(gene name)|psi-mi:Lyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Ingley et al. (2000)	pubmed:10713104|imex:IM-14458	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-925019|imex:IM-14458-5	intact-miscore:0.70
uniprotkb:P39688	uniprotkb:P49710	intact:EBI-524514|uniprotkb:Q3TAT3|uniprotkb:Q3U0T5|uniprotkb:Q8K2A3	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:fyn_mouse(display_long)|uniprotkb:Proto-oncogene c-Fyn(gene name synonym)|uniprotkb:p59-Fyn(gene name synonym)|uniprotkb:Fyn(gene name)|psi-mi:Fyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Ingley et al. (2000)	pubmed:10713104|imex:IM-14458	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-925025|imex:IM-14458-7	intact-miscore:0.40
uniprotkb:P25911	uniprotkb:P49710	intact:EBI-643537|uniprotkb:Q62127	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:lyn_mouse(display_long)|uniprotkb:V-yes-1 Yamaguchi sarcoma viral related oncogene homolog(gene name synonym)|uniprotkb:p53Lyn(gene name synonym)|uniprotkb:p56Lyn(gene name synonym)|uniprotkb:Lyn(gene name)|psi-mi:Lyn(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0428"(imaging technique)	Ingley et al. (2000)	pubmed:10713104|imex:IM-14458	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0469"(IntAct)	intact:EBI-925721|imex:IM-14458-12	intact-miscore:0.70
uniprotkb:Q96PU8	uniprotkb:P14317	intact:EBI-945792|uniprotkb:Q2I375|uniprotkb:Q5MJQ1|uniprotkb:Q969L9|uniprotkb:Q96EJ3|uniprotkb:Q96KA3|uniprotkb:Q96PU6|uniprotkb:Q96PU7|uniprotkb:Q9P0X6|uniprotkb:Q9P0X7|uniprotkb:Q9P0X8|uniprotkb:Q9P0X9|uniprotkb:Q9P0Y0|uniprotkb:Q9P0Y1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:qki_human(display_long)|uniprotkb:HKQ(gene name synonym)|uniprotkb:QKI(gene name)|psi-mi:QKI(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0397"(two hybrid array)	Lim et al. (2006)	mint:MINT-5218676|pubmed:16713569|imex:IM-11827	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-955918|imex:IM-11827-150	author score:core-2|intact-miscore:0.37
uniprotkb:Q6P6U0	uniprotkb:P14317	intact:EBI-8648405|uniprotkb:Q63206|intact:UNK-5464446	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:fgr_rat(display_long)|uniprotkb:Proto-oncogene c-Fgr(gene name synonym)|uniprotkb:p55-Fgr(gene name synonym)|uniprotkb:Fgr(gene name)|psi-mi:Fgr(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Ruzzene et al. (1997)	mint:MINT-6730787|pubmed:9183008|doi:10.1111/j.1432-1033.1997.t01-1-00701	taxid:10116(rat)|taxid:10116("Rattus norvegicus (Rat)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8648402|mint:MINT-8026797	intact-miscore:0.35
