#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q5J5C9	uniprotkb:P48165	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-17458373|uniprotkb:A7L5M5|uniprotkb:Q5VVN9|uniprotkb:Q9NP25	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:cxa8_human(display_long)|uniprotkb:Connexin-50(gene name synonym)|uniprotkb:Lens fiber protein MP70(gene name synonym)|uniprotkb:GJA8(gene name)|psi-mi:GJA8(display_short)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24797663|imex:IM-25472-159038	intact-miscore:0.56
uniprotkb:Q5J5C9	uniprotkb:P25942	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-525714|uniprotkb:E1P5S9|intact:EBI-1056393|uniprotkb:Q53GN5|uniprotkb:Q5JY15|uniprotkb:Q5U007|uniprotkb:Q7M4Q8|uniprotkb:Q86YK5|uniprotkb:Q9BYU0	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:tnr5_human(display_long)|uniprotkb:CD40L receptor(gene name synonym)|uniprotkb:B-cell surface antigen CD40(gene name synonym)|uniprotkb:Bp50(gene name synonym)|uniprotkb:CDw40(gene name synonym)|uniprotkb:CD40(gene name)|psi-mi:CD40(display_short)|uniprotkb:TNFRSF5(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24641224|imex:IM-25472-145216	intact-miscore:0.56
uniprotkb:Q8NG35	intact:EBI-22326698	intact:EBI-18253261|uniprotkb:A1A581|uniprotkb:Q8IZN8	-	psi-mi:d105a_human(display_long)|uniprotkb:Beta-defensin 5(gene name synonym)|uniprotkb:Defensin, beta 105(gene name synonym)|uniprotkb:DEFB105A(gene name)|psi-mi:DEFB105A(display_short)|uniprotkb:BD5(gene name synonym)|uniprotkb:DEFB105(gene name synonym)|uniprotkb:DEFB5(gene name synonym)|uniprotkb:DEFB105B(gene name)|psi-mi:DEFB105B(display_short)	psi-mi:"ccsb orf id: 2260"(display_short)|psi-mi:EBI-22326698(display_long)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24745996|imex:IM-25472-154475	intact-miscore:0.56
uniprotkb:Q30KQ8	intact:EBI-16436789	intact:EBI-17470374|uniprotkb:Q8NET0	-	psi-mi:db112_human(display_long)|uniprotkb:Beta-defensin 12(gene name synonym)|uniprotkb:Defensin, beta 112(gene name synonym)|uniprotkb:DEFB112(gene name)|psi-mi:DEFB112(display_short)|uniprotkb:DEFB12(gene name synonym)	psi-mi:"ccsb orf id: 56524"(display_short)|psi-mi:EBI-16436789(display_long)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24745809|imex:IM-25472-154458	intact-miscore:0.56
uniprotkb:Q7Z7B8	uniprotkb:Q5JX71	intact:EBI-18310688|uniprotkb:B2RU29	intact:EBI-18304435|uniprotkb:Q05C43	psi-mi:db128_human(display_long)|uniprotkb:Beta-defensin 28(gene name synonym)|uniprotkb:Defensin, beta 128(gene name synonym)|uniprotkb:DEFB128(gene name)|psi-mi:DEFB128(display_short)|uniprotkb:DEFB28(gene name synonym)	psi-mi:f209a_human(display_long)|uniprotkb:FAM209A(gene name)|psi-mi:FAM209A(display_short)|uniprotkb:C20orf106(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24763350|imex:IM-25472-156005	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q15125	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-3915253|uniprotkb:Q6IBI9|uniprotkb:Q6FGL3	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:ebp_human(display_long)|uniprotkb:EBP(gene name)|psi-mi:EBP(display_short)|uniprotkb:Cholestenol Delta-isomerase(gene name synonym)|uniprotkb:"Delta(8)-Delta(7) sterol isomerase"(gene name synonym)|uniprotkb:Emopamil-binding protein(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24765471|imex:IM-25472-156192	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q8IYJ0	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-12204277|uniprotkb:A8K0T3|uniprotkb:B3KPF7|uniprotkb:B3KRI6|uniprotkb:Q6UX35	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:pianp_human(display_long)|uniprotkb:PIANP(gene name)|psi-mi:PIANP(display_short)|uniprotkb:C12orf53(gene name synonym)|uniprotkb:PANP(gene name synonym)|uniprotkb:PILR-associating neural protein(gene name synonym)|uniprotkb:Paired immunoglobin-like type 2 receptor-associating neural protein(gene name synonym)|uniprotkb:UNQ828/PRO1755(orf name)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24732101|imex:IM-25472-153253	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q5SR56	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-373355|uniprotkb:Q3KQT4|uniprotkb:Q53GU5|uniprotkb:Q8WU95|uniprotkb:Q96SM4|uniprotkb:B4DUE6|uniprotkb:E9PD58	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:mf14b_human(display_long)|uniprotkb:MFSD14B(gene name)|psi-mi:MFSD14B(display_short)|uniprotkb:HIATL1(gene name synonym)|uniprotkb:Major facilitator superfamily domain-containing 14B(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24732453|imex:IM-25472-153284	intact-miscore:0.56
uniprotkb:Q8NET1	uniprotkb:Q13520	intact:EBI-13346443	intact:EBI-13059134	psi-mi:d108b_human(display_long)|uniprotkb:DEFB108B(gene name)|psi-mi:DEFB108B(display_short)|uniprotkb:Beta-defensin 8(gene name synonym)|uniprotkb:DEFB108(gene name synonym)|uniprotkb:DEFB8(gene name synonym)|uniprotkb:Defensin, beta 108(gene name synonym)|uniprotkb:Defensin, beta 108B(gene name synonym)	psi-mi:aqp6_human(display_long)|uniprotkb:AQP6(gene name)|psi-mi:AQP6(display_short)|uniprotkb:AQP2L(gene name synonym)|uniprotkb:Aquaporin-2-like(gene name synonym)|uniprotkb:Kidney-specific aquaporin(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24722439|imex:IM-25472-152400	intact-miscore:0.56
uniprotkb:Q30KQ8	uniprotkb:B2RUY7	intact:EBI-17470374|uniprotkb:Q8NET0	intact:EBI-11747707|uniprotkb:A6NC69|uniprotkb:B2RUW7|uniprotkb:B7X8X1	psi-mi:db112_human(display_long)|uniprotkb:Beta-defensin 12(gene name synonym)|uniprotkb:Defensin, beta 112(gene name synonym)|uniprotkb:DEFB112(gene name)|psi-mi:DEFB112(display_short)|uniprotkb:DEFB12(gene name synonym)	psi-mi:vwc2l_human(display_long)|uniprotkb:VWC2L(gene name)|psi-mi:VWC2L(display_short)|uniprotkb:Brorin-like(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24759668|imex:IM-25472-155682	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q7Z7G2	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-18013275|uniprotkb:F1T0L6	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:cplx4_human(display_long)|uniprotkb:Complexin IV(gene name synonym)|uniprotkb:CPLX4(gene name)|psi-mi:CPLX4(display_short)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24718010|imex:IM-25472-152008	intact-miscore:0.56
uniprotkb:Q9H1M3	uniprotkb:Q6PL24	intact:EBI-23712762|uniprotkb:Q8NES7	intact:EBI-11603430|uniprotkb:Q9P1V9|uniprotkb:Q3MJB0|uniprotkb:B3KTI6	psi-mi:db129_human(display_long)|uniprotkb:Beta-defensin 29(gene name synonym)|uniprotkb:Defensin, beta 129(gene name synonym)|uniprotkb:UNQ5794/PRO19599(orf name)|uniprotkb:DEFB129(gene name)|psi-mi:DEFB129(display_short)|uniprotkb:C20orf87(gene name synonym)|uniprotkb:DEFB29(gene name synonym)	psi-mi:tmed8_human(display_long)|uniprotkb:TMED8(gene name)|psi-mi:TMED8(display_short)|uniprotkb:FAM15B(gene name synonym)|uniprotkb:L10(orf name)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24684792|imex:IM-25472-149070	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q8TBP5	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-18636064|uniprotkb:A8K0H4	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:f174a_human(display_long)|uniprotkb:Hepatitis C virus NS5A-transactivated protein 6(gene name synonym)|uniprotkb:Transmembrane protein 157(gene name synonym)|uniprotkb:UNQ1912/PRO4371(orf name)|uniprotkb:FAM174A(gene name)|psi-mi:FAM174A(display_short)|uniprotkb:NS5ATP6(gene name synonym)|uniprotkb:TMEM157(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24707796|imex:IM-25472-151103	intact-miscore:0.56
uniprotkb:Q9H1M4	intact:EBI-22589183	intact:EBI-10305240|uniprotkb:Q14DW7	-	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:"ccsb orf id: 9916"(display_short)|psi-mi:EBI-22589183(display_long)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24711615|imex:IM-25472-151442	intact-miscore:0.56
uniprotkb:Q9H1M4	uniprotkb:Q9UJW0-3	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-21547108	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:q9ujw03(display_long)|uniprotkb:DCTN4(gene name)|psi-mi:DCTN4(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:Q9NZ32	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-2559426|uniprotkb:Q9H9Y5|uniprotkb:Q9NWY2	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:arp10_human(display_long)|uniprotkb:ACTR10(gene name)|psi-mi:ACTR10(display_short)|uniprotkb:ACTR11(gene name synonym)|uniprotkb:ARP11(gene name synonym)|uniprotkb:Actin-related protein 11(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:Q9BTE1	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-747324|uniprotkb:H3BN51|uniprotkb:A8K9X8|uniprotkb:H3BQA4	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:dctn5_human(display_long)|uniprotkb:Dynactin subunit p25(gene name synonym)|uniprotkb:DCTN5(gene name)|psi-mi:DCTN5(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:Q92743	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-352256|uniprotkb:D3DRE4|uniprotkb:Q9UNS5	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:htra1_human(display_long)|uniprotkb:High-temperature requirement A serine peptidase 1(gene name synonym)|uniprotkb:L56(gene name synonym)|uniprotkb:Serine protease 11(gene name synonym)|uniprotkb:HTRA1(gene name)|psi-mi:HTRA1(display_short)|uniprotkb:HTRA(gene name synonym)|uniprotkb:PRSS11(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:Q562R1	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-1773495|uniprotkb:Q562R2|uniprotkb:Q562S9|uniprotkb:Q562X8|uniprotkb:B2RPJ1	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:actbl_human(display_long)|uniprotkb:ACTBL2(gene name)|psi-mi:ACTBL2(display_short)|uniprotkb:Kappa-actin(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:Q13561-2	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-21547102	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:q135612(display_long)|uniprotkb:DCTN2(gene name)|psi-mi:DCTN2(display_short)|uniprotkb:DCTN50(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:P61163	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-774234|uniprotkb:B2R6B0|uniprotkb:P42024	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:actz_human(display_long)|uniprotkb:Centrosome-associated actin homolog(gene name synonym)|uniprotkb:Actin-RPV(gene name synonym)|uniprotkb:ARP1(gene name synonym)|uniprotkb:ACTR1A(gene name)|psi-mi:ACTR1A(display_short)|uniprotkb:CTRN1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:P55822	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-2654794|uniprotkb:D3DSI2|uniprotkb:Q9BRB8|uniprotkb:A6ND59	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:sh3bg_human(display_long)|uniprotkb:SH3BGR(gene name)|psi-mi:SH3BGR(display_short)|uniprotkb:21-glutamic acid-rich protein(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:P42025	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-367493|uniprotkb:Q53SK5|uniprotkb:Q9BRB7|uniprotkb:D3DVH2	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:acty_human(display_long)|uniprotkb:Actin-related protein 1B(gene name synonym)|uniprotkb:CTRN2(gene name synonym)|uniprotkb:ACTR1B(gene name)|psi-mi:ACTR1B(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:O75935-2	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-12091947	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:o75935-2(display_long)|uniprotkb:DCTN3(gene name)|psi-mi:DCTN3(display_short)|uniprotkb:DCTN22(gene name synonym)|uniprotkb:Dynactin complex subunit 22 kDa subunit(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:O00399	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-2559415|uniprotkb:B2RAC1	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:dctn6_human(display_long)|uniprotkb:DCTN6(gene name)|psi-mi:DCTN6(display_short)|uniprotkb:WS3(gene name synonym)|uniprotkb:Dynactin subunit p27(gene name synonym)|uniprotkb:Protein WS-3(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21663802|imex:IM-25778-7793	intact-miscore:0.35
